KODE_KAB,KABUPATEN,JENJANG_PENDIDIKAN,PCT_BERAT
5204,"Kab. Sumbawa, Nusa Tenggara Barat",Jenjang Pendidikan SMK,0.9346
3578,"Kota Surabaya, Jawa Timur",Jenjang Pendidikan SMK,0.961
7371,"Kota Makassar, Sulawesi Selatan",Jenjang Pendidikan SMK,0.9804
3174,"Kota Jakarta Barat, D.K.I. Jakarta",Jenjang Pendidikan SMK,0.9929
7311,"Kab. Bone, Sulawesi Selatan",Jenjang Pendidikan SMK,1.0256
7301,"Kab. Kepulauan Selayar, Sulawesi Selatan",Jenjang Pendidikan SMK,1.0417
7105,"Kab. Minahasa Selatan, Sulawesi Utara",Jenjang Pendidikan SMK,1.0753
1671,"Kota Palembang, Sumatera Selatan",Jenjang Pendidikan SMK,1.0753
1408,"Kab. Bengkalis, Riau",Jenjang Pendidikan SMK,1.0949
7604,"Kab. Mamuju, Sulawesi Barat",Jenjang Pendidikan SMK,1.1111
5308,"Kab. Lembata, Nusa Tenggara Timur",Jenjang Pendidikan SMK,1.1236
7411,"Kab. Kolaka Timur, Sulawesi Tenggara",Jenjang Pendidikan SMK,1.1236
5106,"Kab. Bangli, Bali",Jenjang Pendidikan SMK,1.1299
3371,"Kota Magelang, Jawa Tengah",Jenjang Pendidikan SMK,1.1494
6504,"Kab. Nunukan, Kalimantan Utara",Jenjang Pendidikan SMK,1.1628
3513,"Kab. Probolinggo, Jawa Timur",Jenjang Pendidikan SMK,1.173
7309,"Kab. Pangkajene Kepulauan, Sulawesi Selatan",Jenjang Pendidikan SMK,1.1834
3171,"Kota Jakarta Selatan, D.K.I. Jakarta",Jenjang Pendidikan SMK,1.1851
3278,"Kota Tasikmalaya, Jawa Barat",Jenjang Pendidikan SMK,1.1976
7204,"Kab. Poso, Sulawesi Tengah",Jenjang Pendidikan SMK,1.2048
6107,"Kab. Sintang, Kalimantan Barat",Jenjang Pendidikan SMK,1.2195
3313,"Kab. Karanganyar, Jawa Tengah",Jenjang Pendidikan SMK,1.2456
3320,"Kab. Jepara, Jawa Tengah",Jenjang Pendidikan SMK,1.2461
1812,"Kab. Tulang Bawang Barat, Lampung",Jenjang Pendidikan SMK,1.2739
3507,"Kab. Malang, Jawa Timur",Jenjang Pendidikan SMK,1.3076
1471,"Kota Pekanbaru, Riau",Jenjang Pendidikan SMK,1.3158
7104,"Kab. Kepulauan Talaud, Sulawesi Utara",Jenjang Pendidikan SMK,1.3158
1503,"Kab. Sarolangun, Jambi",Jenjang Pendidikan SMK,1.3216
7109,"Kab. Minahasa Tenggara, Sulawesi Utara",Jenjang Pendidikan SMK,1.3333
3515,"Kab. Sidoarjo, Jawa Timur",Jenjang Pendidikan SMK,1.3711
1402,"Kab. Indragiri Hulu, Riau",Jenjang Pendidikan SMK,1.3825
1705,"Kab. Seluma, Bengkulu",Jenjang Pendidikan SMK,1.3889
5371,"Kota Kupang, Nusa Tenggara Timur",Jenjang Pendidikan SMK,1.3937
1707,"Kab. Lebong, Bengkulu",Jenjang Pendidikan SMK,1.4085
1205,"Kab. Tapanuli Utara, Sumatera Utara",Jenjang Pendidikan SMK,1.4134
7315,"Kab. Pinrang, Sulawesi Selatan",Jenjang Pendidikan SMK,1.4184
3516,"Kab. Mojokerto, Jawa Timur",Jenjang Pendidikan SMK,1.4225
7173,"Kota Tomohon, Sulawesi Utara",Jenjang Pendidikan SMK,1.4388
3573,"Kota Malang, Jawa Timur",Jenjang Pendidikan SMK,1.4607
1173,"Kota Langsa, Aceh",Jenjang Pendidikan SMK,1.4815
1273,"Kota Pematangsiantar, Sumatera Utara",Jenjang Pendidikan SMK,1.5086
3326,"Kab. Pekalongan, Jawa Tengah",Jenjang Pendidikan SMK,1.5209
6472,"Kota Samarinda, Kalimantan Timur",Jenjang Pendidikan SMK,1.5235
5307,"Kab. Alor, Nusa Tenggara Timur",Jenjang Pendidikan SMK,1.5385
3525,"Kab. Gresik, Jawa Timur",Jenjang Pendidikan SMK,1.5707
7373,"Kota Palopo, Sulawesi Selatan",Jenjang Pendidikan SMK,1.5936
3173,"Kota Jakarta Pusat, D.K.I. Jakarta",Jenjang Pendidikan SMK,1.601
1502,"Kab. Merangin, Jambi",Jenjang Pendidikan SMK,1.6043
8107,"Kab. Seram Bagian Timur, Maluku",Jenjang Pendidikan SMK,1.6129
1302,"Kab. Pesisir Selatan, Sumatera Barat",Jenjang Pendidikan SMK,1.6129
1405,"Kab. Siak, Riau",Jenjang Pendidikan SMK,1.6129
3574,"Kota Probolinggo, Jawa Timur",Jenjang Pendidikan SMK,1.6461
3272,"Kota Sukabumi, Jawa Barat",Jenjang Pendidikan SMK,1.6706
3271,"Kota Bogor, Jawa Barat",Jenjang Pendidikan SMK,1.6935
7503,"Kab. Pohuwato, Gorontalo",Jenjang Pendidikan SMK,1.6949
3402,"Kab. Bantul, D.I. Yogyakarta",Jenjang Pendidikan SMK,1.7054
6105,"Kab. Sanggau, Kalimantan Barat",Jenjang Pendidikan SMK,1.7341
3325,"Kab. Batang, Jawa Tengah",Jenjang Pendidikan SMK,1.7493
7471,"Kota Kendari, Sulawesi Tenggara",Jenjang Pendidikan SMK,1.7544
